Title	Towards a Model of Face-to-Face Grounding	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-double-space above-line-space
Table	__Table 4__	page=7 xpos=5 ypos=-2 right-column centered left-indent right-indent box column-top table-area above-line-space
B-Caption	Table 4: Preliminary evaluation	page=7 xpos=6 ypos=0 right-column left-indent right-indent font-smallest indented-line shorter-tail line-space string-table headchar-capital above-double-space above-line-space
B-Body	MACK used nonverbal grounding are strikingly	page=7 xpos=5 ypos=0 right-column full-justified hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	similar to those in our empirical study of human-	page=7 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	to-human communication. There were three transi-	page=7 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tions to gM/gM (both look at the map), which is a	page=7 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	normal status in map task conversation, and two	page=7 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	transitions to gP/gM (MACK looks at the user, and	page=7 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	the user looks at the map), which is the most fre-	page=7 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	quent transition in Assertion as reported in Section	page=7 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	3. Moreover, in MACK’s third UU, the user began	page=7 xpos=5 ypos=2 right-column full-justified aligned-line itemization
I-Body	looking at MACK at the middle of the UU and	page=7 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	kept looking at him after the UU ended. This be-	page=7 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	havior successfully elicited MACK’s elaboration	page=7 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
E-Body	in the next UU.	page=7 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	On the other hand, in the MACK-without-	page=7 xpos=5 ypos=3 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	grounding condition, the user never looked at	page=7 xpos=5 ypos=3 right-column full-justified hanged-line headchar-lower
I-Body	MACK, and nodded only once, early on. As shown	page=7 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	in Table 4, only three transitions were observed	page=7 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	(shift to gMgM at the beginning of the interaction,	page=7 xpos=5 ypos=4 right-column full-justified aligned-line tailchar-comma
E-Body	shift to gMgMwN, then back to gMgM).	page=7 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	While a larger scale evaluation with quantita-	page=7 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	tive data is one of the most important issues for	page=7 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	future work, the results of this preliminary study	page=7 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	strongly support our model, and show MACK’s	page=7 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	potential for interacting with a human user using	page=7 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
E-Body	human-human conversational protocols.	page=7 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	6 Discussion and Future Work	page=7 xpos=5 ypos=6 right-column right-indent font-larger aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	We have reported how people use nonverbal sig-	page=7 xpos=5 ypos=6 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	nals in the process of grounding. We found that	page=7 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	nonverbal signals that are recognized as positive	page=7 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	evidence of understanding are different depending	page=7 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	on the type of speech act. We also found that main-	page=7 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	taining gaze on the speaker is interpreted as evi-	page=7 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	dence of not-understanding, evoking an additional	page=7 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	explanation from the speaker. Based on these em-	page=7 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pirical results, we proposed a model of nonverbal	page=7 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	grounding and implemented it in an embodied	page=7 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
E-Body	conversational agent.	page=7 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	One of the most important future directions is	page=7 xpos=5 ypos=9 right-column left-indent indented-line longer-tail headchar-capital
I-Body	to establish a more comprehensive model of face-	page=7 xpos=5 ypos=9 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	to-face grounding. Our study focused on eye gaze	page=7 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower page-bottom
I-Body	and head nods, which directly contribute to	page=8 xpos=0 ypos=0 left-column full-justified page-top headchar-lower
I-Body	grounding. It is also important to analyze other	page=8 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	types of nonverbal behaviors and investigate how	page=8 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	they interact with eye gaze and head nods to	page=8 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	achieve common ground, as well as contradictions	page=8 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	between verbal and nonverbal evidence (eg. an	page=8 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	interlocutor says, “OK”, but looks at the partner).	page=8 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Finally, the implementation proposed here is a	page=8 xpos=0 ypos=1 left-column left-indent indented-line longer-tail headchar-capital
I-Body	simple one, and it is clear that a more sophisticated	page=8 xpos=0 ypos=1 left-column full-justified hanged-line headchar-lower
I-Body	dialogue management strategy is warranted, and	page=8 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	will allow us to deal with back-grounding, and	page=8 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	other aspects of miscommunication. For example,	page=8 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	it would be useful to distinguish different levels of	page=8 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	miscommunication: a sound that may or may not	page=8 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	be speech, an out-of-grammar utterance, or an ut-	page=8 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	terance whose meaning is ambiguous. In order to	page=8 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	deal with such uncertainty in grounding, incorpo-	page=8 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	rating a probabilistic approach [4] into our model	page=8 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
E-Body	of face-to-face grounding is an elegant possibility.	page=8 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
AcknowledgementHeader	Acknowledgement	page=8 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail line-double-space line-space string-acknowledgement headchar-capital above-double-space above-line-space
B-Acknowledgement	Thanks to Candy Sidner, Matthew Stone, and 3	page=8 xpos=0 ypos=4 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Acknowledgement	anonymous reviewers for comments that improved	page=8 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Acknowledgement	the paper. Thanks to Prof. Nishida at Univ. of To-	page=8 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Acknowledgement	kyo for his support of the research.	page=8 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=8 xpos=0 ypos=5 left-column right-indent font-largest aligned-line shorter-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	1.Clark, H.H. and E.F. Schaefer, Contributing to dis-	page=8 xpos=0 ypos=5 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	course. Cognitive Science, 1989. 13,: p. 259-294.	page=8 xpos=0 ypos=5 left-column right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	2.Clark, H.H. and D. Wilkes-Gibbs, Referring as a col-	page=8 xpos=0 ypos=6 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	laborative process. Cognition, 1986. 22: p. 1-39.	page=8 xpos=0 ypos=6 left-column right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	3.Matheson, C., M. Poesio, and D. Traum. Modelling	page=8 xpos=0 ypos=6 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	Grounding and Discourse Obligations Using Update	page=8 xpos=0 ypos=6 left-column right-indent font-smallest aligned-line headchar-capital
I-Reference	Rules. in 1st Annual Meeting of the North American	page=8 xpos=0 ypos=6 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Reference	Association for Computational Linguistics	page=8 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Reference	(NAACL2000). 2000.	page=8 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	4.Paek, T. and E. Horvitz, Uncertainty, Utility, and	page=8 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	Misunderstanding, in Working Papers of the AAAI Fall	page=8 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Reference	Symposium on Psychological Models of Communication	page=8 xpos=0 ypos=7 left-column centered right-indent font-smallest aligned-line longer-tail headchar-capital
I-Reference	in Collaborative Systems, S.E. Brennan, A. Giboin, and	page=8 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line headchar-lower
I-Reference	D. Traum, Editors. 1999, AAAI: Menlo Park, California.	page=8 xpos=0 ypos=8 left-column right-over font-smallest aligned-line longer-tail year headchar-capital tailchar-period
I-Reference	p. 85-92.	page=8 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	5.Clark, H.H., Using Language. 1996, Cambridge:	page=8 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space year tailchar-colon
I-Reference	Cambridge University Press.	page=8 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	6.Traum, D.R. and P. Dillenbourg. Miscommunication	page=8 xpos=0 ypos=9 left-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	in Multimodal Collaboration. in AAAI Workshop on	page=8 xpos=0 ypos=9 left-column right-indent font-smallest aligned-line shorter-tail headchar-lower
I-Reference	Detecting, Repairing, and Preventing Human-Machine	page=8 xpos=0 ypos=9 left-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Reference	Miscommunication. 1996. Portland, OR.	page=8 xpos=0 ypos=9 left-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period column-bottom
B-Reference	7.Argyle, M. and M. Cook, Gaze and Mutual Gaze.	page=8 xpos=5 ypos=0 right-column right-indent font-smallest column-top tailchar-period
I-Reference	1976, Cambridge: Cambridge University Press.	page=8 xpos=5 ypos=0 right-column right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	8.Goodwin, C., Achieving Mutual Orientation at Turn	page=8 xpos=5 ypos=0 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	Beginning, in Conversational Organization: Interaction	page=8 xpos=5 ypos=0 right-column centered right-over font-smallest aligned-line longer-tail headchar-capital
I-Reference	between speakers and hearers. 1981, Academic Press:	page=8 xpos=5 ypos=0 right-column right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-colon
I-Reference	New York. p. 55-89.	page=8 xpos=5 ypos=1 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	9.Novick, D.G., B. Hansen, and K. Ward. Coordinating	page=8 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	turn-taking with gaze. in ICSLP-96. 1996. Philadelphia,	page=8 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line year headchar-lower tailchar-comma
I-Reference	PA.	page=8 xpos=5 ypos=1 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	10.Cassell, J., et al. More Than Just a Pretty Face: Af-	page=8 xpos=5 ypos=1 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	fordances of Embodiment. in IUI 2000. 2000. New Or-	page=8 xpos=5 ypos=2 right-column right-indent font-smallest aligned-line year headchar-lower tailchar-hiphen
I-Reference	leans, Louisiana.	page=8 xpos=5 ypos=2 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	11.Traum, D. and J. Rickel. Embodied Agents for Multi-	page=8 xpos=5 ypos=2 right-column right-over font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	party Dialogue in Immersive Virtual Worlds. in	page=8 xpos=5 ypos=2 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower
I-Reference	Autonomous Agents and Multi-Agent Systems. 2002.	page=8 xpos=5 ypos=2 right-column right-indent font-smallest aligned-line longer-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	12.Cassell, J. and K.R. Thorisson, The Power of a Nod	page=8 xpos=5 ypos=3 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	and a Glance: Envelope vs. Emotional Feedback in	page=8 xpos=5 ypos=3 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower
I-Reference	Animated Conversational Agents. Applied Artificial	page=8 xpos=5 ypos=3 right-column right-indent font-smallest aligned-line headchar-capital
I-Reference	Intelligence, 1999. 13: p. 519-538.	page=8 xpos=5 ypos=3 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	13.Nakatani, C. and D. Traum, Coding discourse struc-	page=8 xpos=5 ypos=4 right-column centered right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	ture in dialogue (version 1.0). 1999, University of	page=8 xpos=5 ypos=4 right-column right-indent font-smallest aligned-line shorter-tail year headchar-lower
I-Reference	Maryland.	page=8 xpos=5 ypos=4 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	14.Pierrehumbert, J.B., The phonology and phonetics of	page=8 xpos=5 ypos=4 right-column full-justified font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	english intonation. 1980, Massachusetts Institute of	page=8 xpos=5 ypos=4 right-column right-indent font-smallest aligned-line shorter-tail year headchar-lower
I-Reference	Technology.	page=8 xpos=5 ypos=5 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Reference	15.Allen, J. and M. Core, Draft of DMSL: Dialogue Act	page=8 xpos=5 ypos=5 right-column full-justified font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	Markup in Several Layers. 1997,	page=8 xpos=5 ypos=5 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-comma
I-Reference	http://www.cs.rochester.edu/research/cisd/resources/da	page=8 xpos=5 ypos=5 right-column right-indent font-smallest aligned-line longer-tail headchar-lower
I-Reference	msl/RevisedManual/RevisedManual.html.	page=8 xpos=5 ypos=5 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Reference	16.Duncan, S., On the structure of speaker-auditor in-	page=8 xpos=5 ypos=6 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	teraction during speaking turns. Language in Society,	page=8 xpos=5 ypos=6 right-column right-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Reference	1974. 3: p. 161-180.	page=8 xpos=5 ypos=6 right-column right-indent font-smallest aligned-line shorter-tail year tailchar-period above-double-space above-line-space
B-Reference	17.Boyle, E., A. Anderson, and A. Newlands, The Ef-	page=8 xpos=5 ypos=6 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	fects of Visibility in a Cooperative Problem Solving	page=8 xpos=5 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower
I-Reference	Task. Language and Speech, 1994. 37(1): p. 1-20.	page=8 xpos=5 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	18.Traum, D. and P. Heeman. Utterance Units and	page=8 xpos=5 ypos=7 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	Grounding in Spoken Dialogue. in ICSLP. 1996.	page=8 xpos=5 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	19.Nakajima, S.y. and J.F. Allen. Prosody as a cue for	page=8 xpos=5 ypos=7 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	discourse structure. in ICSLP. 1992.	page=8 xpos=5 ypos=8 right-column right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	20.Morency, L.P., A. Rahimi, and T. Darrell. A View-	page=8 xpos=5 ypos=8 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space tailchar-hiphen
I-Reference	Based Appearance Model for 6 DOF Tracking," Pro-	page=8 xpos=5 ypos=8 right-column right-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	ceed-ings of. in IEEE conference on Computer Vision	page=8 xpos=5 ypos=8 right-column right-indent font-smallest aligned-line headchar-lower
I-Reference	and Pattern Recognition. 2003. Madison, Wisconsin.	page=8 xpos=5 ypos=9 right-column right-indent font-smallest aligned-line year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	21.Kapoor, A. and R.W. Picard. A Real-Time Head Nod	page=8 xpos=5 ypos=9 right-column centered right-over font-smallest aligned-line longer-tail line-double-space line-space
I-Reference	and Shake Detector. in Workshop on Perceptive User	page=8 xpos=5 ypos=9 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower
I-Reference	Interfaces. 2001. Orlando FL.	page=8 xpos=5 ypos=9 right-column right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period
