Title	Multilingual and cross-lingual news topic tracking	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
I-Reference	formation Retrieval (MFIR’2002) at the 25 <sup>th</sup>	page=6 xpos=0 ypos=9 left-column left-indent font-largest aligned-line year headchar-lower
I-Reference	ACM SIGIR Conference, pp. 155-167. Tampere,	page=6 xpos=0 ypos=9 left-column left-indent aligned-line headchar-capital tailchar-comma
I-Reference	Finland.	page=6 xpos=0 ypos=9 left-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period column-bottom
B-Reference	Gey Frederic (2000). Research to Improve Cross-	page=6 xpos=5 ypos=0 right-column full-justified column-top year headchar-capital tailchar-hiphen
I-Reference	Language Retrieval – Position Paper for CLEF.	page=6 xpos=5 ypos=0 right-column left-indent indented-line headchar-capital tailchar-period
I-Reference	In C. Peters (ed.): Cross-Language Information	page=6 xpos=5 ypos=0 right-column left-indent aligned-line headchar-capital
I-Reference	Retrieval and Evaluation, Workshop of Cross-	page=6 xpos=5 ypos=0 right-column left-indent aligned-line headchar-capital tailchar-hiphen
I-Reference	Language Evaluation Forum (CLEF’2000), Lis-	page=6 xpos=5 ypos=0 right-column left-indent aligned-line year headchar-capital tailchar-hiphen
I-Reference	bon, Portugal. Lecture Notes in Computer Sci-	page=6 xpos=5 ypos=0 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	ence 2069, Springer.	page=6 xpos=5 ypos=1 right-column left-indent right-indent aligned-line shorter-tail year headchar-lower tailchar-period above-line-space
B-Reference	Hyland R., C. Clifton & R. Holland (1999). Geo-	page=6 xpos=5 ypos=1 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	NODE: Visualizing News in Geospatial Context.	page=6 xpos=5 ypos=1 right-column left-indent indented-line headchar-capital tailchar-period
I-Reference	In Afca99.	page=6 xpos=5 ypos=1 right-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period above-line-space
B-Reference	Jain A., M. Murty & P. Flynn (1999). Data cluster-	page=6 xpos=5 ypos=1 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	ing: a review. Pages 264	page=6 xpos=5 ypos=2 right-column left-indent right-indent indented-line shorter-tail headchar-lower above-line-space
B-Reference	Joachims Thorsten (2003). Representing and Ac-	page=6 xpos=5 ypos=2 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	cessing Digital Information. Available at http://	page=6 xpos=5 ypos=2 right-column left-indent indented-line headchar-lower
I-Reference	www.cs.cornell.edu/Courses/cs630/2003fa/lectur	page=6 xpos=5 ypos=2 right-column left-indent right-indent aligned-line year headchar-lower
I-Reference	es/tclust.pdf	page=6 xpos=5 ypos=2 right-column left-indent right-indent aligned-line shorter-tail headchar-lower above-line-space
B-Reference	Kilgarriff A. (1996) Which words are particularly	page=6 xpos=5 ypos=2 right-column full-justified hanged-line longer-tail line-space year headchar-capital
I-Reference	characteristic of a text? A survey of statistical	page=6 xpos=5 ypos=3 right-column left-indent indented-line headchar-lower
I-Reference	approaches. Proceedings of the AISB Workshop	page=6 xpos=5 ypos=3 right-column left-indent aligned-line headchar-lower
I-Reference	on Language Engineering for Document Analy-	page=6 xpos=5 ypos=3 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	sis and Recognition. Sussex, 04/1996, pp. 33-40.	page=6 xpos=5 ypos=3 right-column left-indent right-indent aligned-line year headchar-lower tailchar-period above-line-space
B-Reference	Leek Tim, Hubert Jin, Sreenivasa Sista & Richard	page=6 xpos=5 ypos=3 right-column full-justified hanged-line line-space headchar-capital
I-Reference	Schwartz (1999). The BBN Crosslingual Topic	page=6 xpos=5 ypos=4 right-column left-indent indented-line year headchar-capital
I-Reference	Detection and Tracking System. In 1999 TDT	page=6 xpos=5 ypos=4 right-column left-indent aligned-line year headchar-capital
I-Reference	Evaluation System Summary Papers.	page=6 xpos=5 ypos=4 right-column left-indent aligned-line headchar-capital tailchar-period
I-Reference	http://www.nist.gov/speech/tests/tdt/tdt99/papers	page=6 xpos=5 ypos=4 right-column left-indent right-indent aligned-line headchar-lower above-line-space
B-Reference	Pouliquen Bruno, Ralf Steinberger & Camelia Ig-	page=6 xpos=5 ypos=4 right-column full-justified hanged-line line-space headchar-capital tailchar-hiphen
I-Reference	nat (2003). Automatic identification of document	page=6 xpos=5 ypos=4 right-column left-indent indented-line year headchar-lower
I-Reference	translations in large multilingual document col-	page=6 xpos=5 ypos=5 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	lections. Proceedings of the International Con-	page=6 xpos=5 ypos=5 right-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Reference	ference Recent Advances in Natural Language	page=6 xpos=5 ypos=5 right-column left-indent aligned-line headchar-lower
I-Reference	Processing (RANLP'2003), pp. 401-408. Borov-	page=6 xpos=5 ypos=5 right-column left-indent aligned-line year headchar-capital tailchar-hiphen
I-Reference	ets, Bulgaria, 10 - 12 September 2003.	page=6 xpos=5 ypos=5 right-column left-indent right-indent aligned-line shorter-tail year headchar-lower tailchar-period above-line-space
B-Reference	Pouliquen Bruno, Ralf Steinberger, Camelia Ignat	page=6 xpos=5 ypos=6 right-column full-justified hanged-line longer-tail line-space headchar-capital
I-Reference	& Tom de Groeve (2004). Geographical Infor-	page=6 xpos=5 ypos=6 right-column left-indent indented-line year tailchar-hiphen
I-Reference	mation Recognition and Visualisation in Texts	page=6 xpos=5 ypos=6 right-column left-indent aligned-line headchar-lower
I-Reference	Written in Various Languages. Proceedings of	page=6 xpos=5 ypos=6 right-column left-indent aligned-line headchar-capital
I-Reference	the 2004 ACM Symposium on Applied Comput-	page=6 xpos=5 ypos=6 right-column left-indent aligned-line year headchar-lower tailchar-hiphen
I-Reference	ing, Session on Information Access and Retrieval	page=6 xpos=5 ypos=6 right-column left-indent aligned-line headchar-lower
I-Reference	(Nicosia, Cyprus), Volume 2 of 2, pages 1051-	page=6 xpos=5 ypos=7 right-column left-indent aligned-line tailchar-hiphen
I-Reference	1058. New York.	page=6 xpos=5 ypos=7 right-column left-indent right-indent aligned-line shorter-tail tailchar-period above-line-space
B-Reference	Schultz J. Michael & Mark Liberman (1999).	page=6 xpos=5 ypos=7 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-period
I-Reference	Topic detection and Tracking using idf-weighted	page=6 xpos=5 ypos=7 right-column left-indent indented-line headchar-capital
I-Reference	Cosine Coefficient. DARPA Broadcast News	page=6 xpos=5 ypos=7 right-column left-indent aligned-line headchar-capital
I-Reference	Workshop Proceedings.	page=6 xpos=5 ypos=8 right-column left-indent right-indent aligned-line shorter-tail headchar-capital tailchar-period above-line-space
B-Reference	Wactlar H.D. (1999). New Directions in Video In-	page=6 xpos=5 ypos=8 right-column full-justified hanged-line longer-tail line-space year headchar-capital tailchar-hiphen
I-Reference	formation Extraction and Summarization. In	page=6 xpos=5 ypos=8 right-column left-indent indented-line headchar-lower
I-Reference	Proceedings of the 10 <sup>th</sup> DELOS Workshop, Sa-	page=6 xpos=5 ypos=8 right-column left-indent font-largest aligned-line headchar-capital tailchar-hiphen
I-Reference	norini, Greece, 24-25 June 1999.	page=6 xpos=5 ypos=8 right-column left-indent right-indent aligned-line shorter-tail year headchar-lower tailchar-period
